PCA1	PCA2
-0.5574533274458388	-0.7941415675330616
-0.6367045104208131	-0.9995743705582939
0.45069722154006414	2.611863600867392
-0.35357804375989177	-0.38005763609613213
-0.21215129292304127	-0.11008004117411946
1.0054631290201959	2.5981744550368746
-0.4713281593870496	-0.7873370952548574
0.9465301708574807	3.5312665288091685
-0.27607127101670287	-0.019745154449630143
-0.22830336431045833	-1.1117499419958923
-0.5192407807976964	-0.9176231323213083
1.118514803833378	2.1517755100538034
0.8124377181722424	1.2319696630122376
-0.6305859211752891	-0.9733508917268232
-0.4968550343420607	-0.6145549059412184
-0.5407726792209296	-0.8524848361064592
0.588327551428316	3.0153368802295035
-0.5486159401469859	-0.6475115156776133
0.058929947877321275	-0.8422526402063953
0.09560364813348274	1.9162091050492676
-0.4776605626494679	-1.0108591969252247
-0.18603687007858494	0.9972008338234304
0.59719438792	4.43619600160444
-0.6192769371800336	-0.934613471729909
-0.28616031643483236	0.4628405715474766
0.28472948468809844	2.302782488002059
0.6610056733636872	0.0681256553468131
-0.24153313724535075	-0.8279431377430345
-0.4477986392913769	-0.8753611268669493
0.7929257145347661	3.8637708563131454
2.1438111559975126	7.376126147902861
-0.3880917699790756	-0.5160280135145704
2.041231108904584	0.6191805556935402
-0.0800496588114437	0.6967685579075452
-0.288616741199099	0.1736957944570067
-0.22737963084381033	0.4493796074797377
-0.15561909711381608	-0.4655869390419708
1.4092798042791028	-1.4286603186048819
-0.5393307988731184	-0.6493653100499206
-0.49497753102139147	-1.0295494250146204
-0.6114838077463775	-0.9119882370500219
-0.48949143374479687	-1.0148778429255396
0.6048104552647889	0.9503337149956841
-0.5766782036006127	-0.9409616264393785
-0.0815378038353087	0.8435141874657356
-0.444180921166017	-0.41505033078578524
-0.39397321744894304	-0.837559290058745
0.8693158182127757	-0.7443389403764831
2.4356179774205513	7.575455294434869
-0.2657380706262619	0.2986332480855328
-0.5232496725770694	-0.7454831179181758
-0.438699614826498	-0.446476363143794
-0.21739721551135516	-0.3899303275511272
-0.35116031425575095	-0.007195922608593429
0.035338179372694595	1.7537523825925334
-0.5865199017336504	-0.8895772179518602
-0.48346598983630584	-0.9372826634149394
-0.24480573402940717	-0.31396865145443725
-0.6352234498772362	-0.9704731026626704
0.03238748283420364	0.8506725861857881
0.38357987769452184	2.426001120939029
-0.5670263350069832	-0.917327547062031
-0.2818886123403773	0.03262563595946298
2.0136637573542933	0.5425031380312542
-0.41699816141793716	-0.4486213506893077
-0.4594182325699725	-0.3132593006423942
0.0032942675670694166	1.7313744358842031
-0.4587578508207956	-0.8657091081627258
-0.3258883300380994	-0.8530723886597297
-0.24544397146967165	-0.6122099962738329
-0.5378829397995847	-0.6250213089991314
1.321357819372425	4.759617277850806
-0.16555854641110693	0.734821418776779
0.34082970282740543	2.963429939888177
-0.5287151526345312	-0.6540680162259749
-0.10471511040988433	0.4537048628692889
-0.4593966754655937	-0.9440660881213573
-0.6325301417122724	-0.9836493486153304
-0.34933861000986366	-0.6696509639881615
-0.5736502037454099	-0.9973502607304341
0.8881346855210376	1.0710045993270676
0.6883767602930954	0.5410573651394778
0.18154868628716878	1.3979297170794154
-0.585823051215894	-0.8822366895412865
-0.023003868386053377	1.0907306121573708
-0.48660443201829656	-0.781391517774007
0.07398163228555217	0.5931098728110046
0.29683889302100286	1.373809736771879
-0.5801346803323731	-0.8876307203059047
-0.19148630061881053	0.14196627018940078
-0.4580535566675822	-0.8395871661246301
-0.6037257862423986	-0.9762269516933951
-0.5270092538333526	-0.5272267702122826
-0.17792652014212662	0.25785193599185335
-0.6585113042446741	-0.9732858942255167
-0.29080565711499223	-0.014752307489036486
-0.4506816217393798	-0.922447799118059
-0.6266850067914413	-0.9756584229193473
-0.6250717282937128	-0.9812908554725214
0.057654533353916314	-0.5420100687034243
-0.3234717155358456	-0.1652783415542647
-0.34754400146963965	-0.8836523863217387
0.21959747671841884	0.6665721239481893
0.02906356628387082	0.23500757365321387
0.49395841494348275	0.19497167557142026
-0.2761149856349647	0.35592124538270836
-0.32823524496310574	-0.4917978663142726
